frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000295,802.763,770.653,879.024,802.749
000000000295,987.249,758.635,1003.2,762.628
000000000295,401.841,702.443,429.668,714.536
000000000295,209.018,690.502,132.875,674.417
000000000295,1677.12,598.192,1657.12,594.372
000000000295,1913.87,622.082,1913.9,610.14
000000000300,421.676,714.35,429.519,718.505
000000000300,818.683,778.562,878.907,798.692
000000000300,983.269,758.743,995.252,766.635
000000000300,156.907,666.377,140.858,674.407
000000000300,1685.13,622.191,1681.16,618.241
000000000305,441.726,710.381,417.741,718.388
000000000305,983.157,770.716,995.281,774.546
000000000305,830.747,786.562,878.811,794.705
000000000305,140.996,674.4,136.945,670.373
000000000305,1685.08,610.187,1685.07,610.218
000000000310,830.771,786.669,879.065,790.668
000000000310,461.808,698.419,461.743,702.499
000000000310,983.359,782.486,979.361,774.674
000000000310,1681.2,622.157,1685.27,622.21
000000000310,60.6825,674.299,108.825,658.407
000000000315,465.784,694.422,505.897,694.441
000000000315,830.78,786.594,878.931,782.754
000000000315,987.269,778.663,987.299,774.622
000000000315,68.5961,670.349,72.6423,670.36
000000000315,1693.22,634.293,1693.3,650.371
000000000320,850.945,786.589,882.983,782.524
000000000320,991.232,778.657,1007.31,770.598
000000000320,473.782,698.463,538.048,690.517
000000000320,1705.16,622.262,1693.25,626.202
000000000320,48.52,682.318,56.7037,674.371
000000000325,983.304,770.717,1039.41,758.664
000000000325,850.815,782.835,891.012,782.553
000000000325,1717.17,658.258,1709.3,662.338
000000000325,545.998,690.453,557.97,694.407
000000000325,44.7013,690.473,44.7036,694.375
000000000330,838.778,786.552,902.98,758.717
000000000330,983.289,774.595,1059.46,766.584
000000000330,1709.19,642.241,1725.24,634.263
000000000330,574.13,682.407,566.166,690.237
000000000330,48.8296,694.425,44.418,694.497
000000000335,842.862,782.771,903.056,762.649
000000000335,987.279,774.566,1063.49,774.691
000000000335,1709.16,654.287,1721.24,654.194
000000000335,590.156,686.382,558.097,694.432
000000000335,48.7568,694.457,0.0,0.0
000000000340,846.692,782.684,906.939,774.555
000000000340,991.216,770.624,1059.45,774.681
000000000340,622.304,686.267,626.222,690.338
000000000340,1721.36,622.237,0.0,0.0
000000000340,60.6673,678.32,56.689,686.275
000000000345,991.185,766.631,1063.39,778.624
000000000345,834.835,782.473,898.948,770.666
000000000345,1733.35,626.348,1749.4,626.41
000000000345,76.5608,682.442,52.7127,690.399
000000000345,630.228,670.303,626.336,666.378
000000000345,0.0,0.0,0.0,0.0
000000000350,1003.3,762.63,1067.38,778.571
000000000350,834.788,758.548,894.989,770.631
000000000350,80.5906,686.536,72.6057,690.344
000000000350,706.448,670.377,722.625,666.433
000000000350,1749.47,622.052,1749.32,622.143
000000000355,1003.27,762.56,1059.41,770.615
000000000355,850.921,758.781,907.058,774.633
000000000355,88.7404,694.381,0.0,0.0
000000000355,718.401,678.4,734.604,682.298
000000000355,1749.46,622.086,1749.49,622.295
000000000360,1007.15,758.698,1063.41,774.585
000000000360,0.0,0.0,910.915,774.624
000000000360,1749.33,626.263,1745.4,630.224
000000000360,750.675,662.376,746.633,670.401
000000000360,76.7373,690.6,52.5983,686.523
000000000365,1007.13,758.684,1063.48,770.714
000000000365,0.0,0.0,906.997,778.543
000000000365,786.67,658.537,802.705,658.431
000000000365,1741.33,626.357,1725.3,630.306
000000000365,100.728,690.381,76.6324,682.299
000000000370,1007.1,758.693,1067.36,778.546
000000000370,0.0,0.0,910.954,774.723
000000000370,84.8016,690.271,193.06,690.391
000000000370,790.655,654.408,802.798,662.283
000000000370,1745.22,630.257,1713.19,630.347
000000000370,0.0,0.0,40.6059,678.309
000000000375,1003.32,758.708,1063.39,774.62
000000000375,0.0,0.0,32.5342,686.283
000000000375,0.0,0.0,911.031,774.599
000000000375,1745.4,622.319,1713.07,626.26
000000000375,144.953,686.226,173.012,678.295
000000000375,822.782,682.406,826.825,674.359
000000000380,1007.25,758.62,1063.5,774.664
000000000380,0.0,0.0,919.076,766.566
000000000380,0.0,0.0,1713.14,598.18
000000000380,152.948,682.433,177.008,682.311
000000000380,0.0,0.0,36.5155,682.273
000000000385,1007.27,758.66,1067.33,774.637
000000000385,923.093,758.674,923.061,762.706
000000000385,0.0,0.0,1713.34,598.135
000000000385,44.7435,682.312,44.7252,682.28
000000000385,261.159,678.391,177.017,682.458
000000000385,830.814,658.399,818.985,658.285
000000000390,68.6994,662.459,140.903,670.316
000000000390,1003.31,758.749,1063.37,774.624
000000000390,0.0,0.0,923.036,762.72
000000000390,1717.41,598.243,1709.15,606.116
000000000390,846.928,658.395,826.749,658.378
000000000390,273.189,682.469,205.092,690.305
000000000395,1003.28,762.546,1063.46,778.515
000000000395,88.8387,670.367,140.927,678.367
000000000395,0.0,0.0,919.117,762.725
000000000395,834.795,658.368,826.773,658.207
000000000395,1721.23,602.283,1713.08,614.227
000000000395,265.142,690.305,0.0,0.0
000000000400,1003.3,758.683,1063.45,774.648
000000000400,0.0,0.0,923.077,762.604
000000000400,1733.29,634.276,1709.2,642.248
000000000400,842.739,654.409,822.744,654.443
000000000400,140.786,670.396,128.814,658.462
000000000405,1003.3,758.679,1067.41,778.535
000000000405,1737.29,646.275,1709.29,650.252
000000000405,838.84,654.335,822.775,654.374
000000000405,0.0,0.0,923.168,762.665
000000000405,189.082,690.463,136.778,682.365
000000000405,975.101,658.425,967.102,654.294
000000000410,1003.33,758.638,1063.5,778.522
000000000410,0.0,0.0,919.183,762.696
000000000410,0.0,0.0,1713.27,618.21
000000000410,842.757,658.202,822.77,654.406
000000000410,152.952,686.429,140.777,674.319
000000000410,971.145,662.459,975.161,654.285
000000000415,1003.34,758.674,1067.39,778.683
000000000415,144.982,682.442,176.994,678.335
000000000415,1713.25,650.243,1713.38,646.246
000000000415,0.0,0.0,919.188,762.611
000000000415,838.856,658.252,822.898,654.411
000000000415,979.1,658.406,983.223,654.141
000000000420,144.981,666.396,0.0,0.0
000000000420,1007.28,758.653,1067.31,774.645
000000000420,1717.2,646.292,1713.28,646.323
000000000420,0.0,0.0,923.054,766.643
000000000420,834.821,658.33,822.926,654.415
000000000425,149.03,678.371,188.995,682.39
000000000425,1007.26,754.805,1063.38,770.592
000000000425,1729.25,622.335,1721.3,626.28
000000000425,0.0,0.0,923.061,766.583
000000000425,834.832,658.255,822.908,654.388
000000000430,152.958,686.456,173.018,690.328
000000000430,1007.27,758.637,1063.41,774.632
000000000430,1733.26,626.155,1717.45,630.276
000000000430,923.104,762.591,923.105,766.591
000000000430,838.824,658.228,822.904,654.413
000000000435,1007.22,758.73,1063.5,778.526
000000000435,0.0,0.0,923.078,766.61
000000000435,1745.31,622.297,1717.46,626.323
000000000435,834.882,658.192,822.867,654.332
000000000435,152.954,686.464,148.87,686.345
000000000435,237.048,654.265,0.0,0.0
000000000440,1007.17,758.754,1059.45,774.613
000000000440,1745.44,622.266,1721.24,626.255
000000000440,0.0,0.0,923.088,766.639
000000000440,834.829,654.44,822.933,654.32
000000000440,148.915,686.386,144.966,686.363
000000000440,237.162,638.303,209.121,638.351
000000000445,1007.22,758.642,1063.37,770.649
000000000445,1745.42,630.344,1717.43,634.306
000000000445,0.0,0.0,923.019,766.593
000000000445,140.778,690.39,108.685,686.505
000000000445,838.773,654.44,822.879,654.31
000000000445,269.265,626.247,265.16,626.351
000000000450,1007.41,758.66,1063.35,766.599
000000000450,1745.23,622.329,1717.26,626.261
000000000450,923.082,762.676,923.054,766.66
000000000450,830.845,654.406,826.892,654.225
000000000450,281.347,650.179,285.28,646.302
000000000450,0.0,0.0,140.955,690.533
000000000455,1015.32,758.686,1059.45,770.628
000000000455,293.368,630.271,333.546,650.236
000000000455,1745.4,630.21,1725.38,634.234
000000000455,914.982,762.687,927.034,766.576
000000000455,838.806,654.344,826.811,654.19
000000000455,132.847,682.453,72.6018,690.528
000000000455,0.0,0.0,0.0,0.0
000000000460,1031.29,770.581,1063.5,762.625
000000000460,1749.33,626.208,1729.3,630.285
000000000460,914.959,766.554,923.166,766.602
000000000460,72.7216,694.365,68.6003,690.603
000000000460,826.769,654.415,830.781,654.203
000000000460,1913.94,662.387,1913.94,654.337
000000000460,0.0,0.0,0.0,0.0
000000000460,0.0,0.0,0.0,0.0
000000000465,1031.36,778.723,1051.45,774.562
000000000465,914.906,766.587,927.081,766.59
000000000465,44.7393,694.5,52.7962,694.518
000000000465,838.757,654.385,822.922,654.307
000000000465,1745.4,622.181,1729.22,626.173
000000000465,353.474,638.318,345.536,634.359
000000000465,1913.89,630.32,1913.89,634.227
000000000465,0.0,0.0,0.0,0.0
000000000465,0.0,0.0,0.0,0.0
000000000470,1749.33,630.191,1717.36,630.261
000000000470,1023.4,782.649,1039.37,770.653
000000000470,914.88,766.541,927.141,762.718
000000000470,1913.85,634.312,1913.82,650.333
000000000470,838.855,654.392,826.849,654.267
000000000470,341.472,654.244,401.587,650.335
000000000470,0.0,0.0,60.6048,686.309
000000000475,915.008,762.651,931.062,762.707
000000000475,1753.29,626.365,1717.35,630.354
000000000475,1913.87,654.361,1877.77,666.352
000000000475,1035.3,782.841,0.0,0.0
000000000475,834.879,654.427,826.807,654.331
000000000475,1107.78,638.35,1039.32,778.56
000000000475,337.545,650.3,393.611,654.259
000000000475,0.0,0.0,0.0,0.0
000000000480,915.133,762.644,935.035,766.602
000000000480,1749.43,610.222,1721.34,626.166
000000000480,1035.26,786.531,1039.35,778.56
000000000480,1913.9,658.337,1881.73,682.279
000000000480,838.791,658.202,822.84,654.345
000000000480,40.6509,706.385,8.46334,698.48
000000000480,1111.6,642.293,1107.6,634.296
000000000480,0.0,0.0,393.504,650.316
